Parameters:
  nodes               (unsigned)          1
Options:
  -l, --minblocksize  (bytes)             128
  -u, --maxblocksize  (bytes)             2048
nsteps: 4
Nodes, Procs, Round, NBytes, Blocksize, Algo, Rank, Ttotal, Tmerge, Tcomm
blocksize: 128
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 0.000195771, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 0.000189342, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 0.000186615, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 0.000186898, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 0.000181302, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 0.000180133, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 0.000180475, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 0.000183895, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 0.000181377, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 0.000177883, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 0.000179484, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 0.000182986, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 0.000181384, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 0.000178158, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 0.000192553, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 0.000187874, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 3, 0.000275806, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 5, 0.000283837, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 0, 0.000306956, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 1, 0.000296272, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 2, 0.000295289, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 4, 0.000293128, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 6, 0.000290267, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 7, 0.00030122, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 8, 0.00030075, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 9, 0.000293471, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 10, 0.000298224, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 11, 0.000302404, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 1, 0.000182353, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 2, 0.000180684, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 5, 0.000185713, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 0, 0.000193186, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 3, 0.000187524, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 4, 0.000188366, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 6, 0.000195488, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 7, 0.000194229, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 8, 0.000190243, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 9, 0.000186965, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 10, 0.000191428, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 11, 0.000194229, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 3, 0.000177115, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 0, 0.000181593, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 1, 0.000181593, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 2, 0.000182219, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 4, 0.000182919, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 5, 0.000181451, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 6, 0.000182562, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 7, 0.000185147, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 8, 0.000184797, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 9, 0.000184797, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 10, 0.000183187, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 11, 0.000187382, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 3, 0.000176206, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 6, 0.000174537, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 7, 0.000177398, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 8, 0.000179909, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 9, 0.000174262, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 10, 0.000176072, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 11, 0.000178441, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 0, 0.000182986, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 1, 0.000185572, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 2, 0.000178583, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 4, 0.000179, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 5, 0.000180401, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 1, 0.000181451, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 2, 0.000173211, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 3, 0.000182912, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 4, 0.000185989, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 7, 0.000185296, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 9, 0.00018815, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 0, 0.000188917, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 5, 0.000184312, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 6, 0.000187941, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 8, 0.000187032, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 10, 0.000188358, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 11, 0.000185989, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 2, 0.000181034, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 3, 0.000185572, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 4, 0.000192195, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 5, 0.000190318, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 7, 0.000182837, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 9, 0.000183605, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 10, 0.000186548, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 11, 0.000181109, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 0, 0.000191994, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 1, 0.000194088, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 6, 0.000204436, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 8, 0.000190243, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 0.000225797, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 0.000225931, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 0.000224605, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 0.000231236, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 0.000230409, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 0.000233203, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 0.000230052, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 0.000229225, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 0.000235505, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 0.000232287, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 0.000236481, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 0.00024619, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 0.000182427, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 0.00017824, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 0.000186764, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 0.000183262, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 0.000186197, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 0.000191711, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 0.000185698, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 0.000190668, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 0.000190184, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 0.000188567, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 0.000188507, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 0.000185773, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 0.00023187, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 0.000235364, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 0.000239551, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 0.000238016, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 0.000236981, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 0.000231527, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 0.000246674, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 0.000248283, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 0.000249475, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 0.000247031, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 0.000253029, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 0.000241436, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 0, 0.000233762, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 1, 0.000230484, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 2, 0.000227399, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 3, 0.000224538, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 5, 0.000231802, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 6, 0.000232153, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 7, 0.000232928, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 8, 0.000228941, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 9, 0.000230335, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 10, 0.00023181, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 11, 0.00022985, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 4, 0.00023599, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 0, 0.000188641, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 1, 0.000184722, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 2, 0.000183754, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 4, 0.000190601, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 5, 0.000187598, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 6, 0.000193395, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 7, 0.000188567, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 8, 0.000186607, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 9, 0.00018955, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 10, 0.000188917, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 11, 0.00019116, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 3, 0.000190377, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 1, 0.000176765, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 2, 0.000179701, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 3, 0.000178792, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 4, 0.000184178, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 5, 0.000180893, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 7, 0.000180684, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 8, 0.000179775, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 11, 0.000180259, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 0, 0.000191018, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 6, 0.00018613, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 9, 0.000183895, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 10, 0.000183605, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 1, 0.000201494, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 4, 0.000198632, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 5, 0.000198074, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 7, 0.000201494, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 8, 0.000196114, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 9, 0.000193805, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 10, 0.000191644, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 11, 0.000203446, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 0, 0.00021001, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 2, 0.000208057, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 3, 0.000206247, 0, 0
1, 12, 5, 294912, 2048, AlltoAll, 6, 0.000204213, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 0, 0.000189543, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 1, 0.000180759, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 2, 0.000184663, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 3, 0.000179559, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 4, 0.000185706, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 5, 0.000183053, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 6, 0.000179082, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 7, 0.000183687, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 8, 0.000182711, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 9, 0.000187665, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 10, 0.000190459, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseFlatHandshake, 11, 0.000184797, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 0, 0.000190802, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 1, 0.000181869, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 2, 0.000187531, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 3, 0.00018739, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 4, 0.000181876, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 5, 0.000179917, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 6, 0.000184722, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 7, 0.000180885, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 8, 0.000183821, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 9, 0.000183471, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 10, 0.000182763, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseOneFactor, 11, 0.000182144, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 0.000288941, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 0.000284247, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 0.000287466, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 0.000288725, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 0.000288717, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 0.000301011, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 0.000295363, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 0.0002985, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 0.000298843, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 0.000298642, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 0.000297941, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 0.000294313, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 0.000182778, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 0.000187866, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 0.000193603, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 0.000186682, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 0.000186957, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 0.000195138, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 0.000189543, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 0.000187933, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 0.000194572, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 0.000191428, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 0.000198834, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 0.000192627, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 0.00018619, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 0.000179, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 0.000180334, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 0.000185773, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 0.000181936, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 0.000177465, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 0.000175439, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 0.000175864, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 0.000182293, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 0.000177048, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 0.000179075, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 0.000187807, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 1, 0.000227675, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 2, 0.000226565, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 3, 0.000231102, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 4, 0.000232778, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 5, 0.000225656, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 6, 0.000230893, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 7, 0.00022734, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 8, 0.000230469, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 9, 0.000231735, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 10, 0.00022845, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 11, 0.000228241, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor4, 0, 0.000234321, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 2, 0.000182912, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 3, 0.000185363, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 5, 0.000185154, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 6, 0.000182837, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 7, 0.000190385, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 10, 0.000186339, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 11, 0.000189967, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 0, 0.00019709, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 1, 0.000194229, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 4, 0.000189617, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 8, 0.000194229, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor8, 9, 0.000193246, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 10, 0.00021749, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 0, 0.000229359, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 2, 0.000242278, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 3, 0.000240743, 0, 0
1, 12, 5, 294912, 2048, ScatteredPairwiseWaitsomeOneFactor16, 4, 0.000235915, 0, 0
